dialogue_id,dialogue,num_tokens
2070618044," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
THE NEXT BUS 
 I think you want the next bus . Am I right?
YES 
Okay
Where do you want to leave from?
SQUIRREL HILL 
 Leaving from SQUIRREL HILL . Is this correct?
ATWOOD 
 Leaving from SQUIRREL HILL . Did I get that right?
YES 
Okay
Where are you going?
WILKINSBURG 
 Going to WILKINSBURG . Did I get that right?
YES 
Okay
Hold on. I'll look that up.
 The next 61A leaves FORBES AVENUE AT MURRAY at 10 oh 4 p.m. and arrives at REBECCA STREET AT COAL at 10 16 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",242
2070618045," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
HELP 
 I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
What bus schedule information are you looking for?
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
60E 
 The 60E . Did I get that right?
61A 
 The 60E . Is this correct?
YES 
Alright
I'm sorry but I do not have the schedule for the 60E . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, and 69A.
What can I do for you?
61A 
 The 61A . Is this correct?
YES 
Okay
Where are you leaving from?
WILKINSBURG 
 Leaving from WILKINSBURG . Is this correct?
YES 
Right
Where do you want to go?
EAST PITTSBURGH 
 Going to EAST PITTSBURGH . Is this correct?
YES 
Okay
When are you going to take that bus?
TEN O'CLOCK 
 Leaving at 10 p.m. . Is this correct?
YES 
Right
Just a minute. I'll look that up.
 There is a 61A leaving REBECCA STREET AT COAL at 10 12 p.m. . It will arrive at DYNAMO WAY AT BEECH at 10 41 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",495
2070618046," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
SHADYSIDE 
 Leaving from SHADYSIDE . Did I get that right?
YES 
Right
Where are you going?
MUNHALL 
 MUNHALL . Is this correct?
NO 
What is your destination?
OKAY 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.",111
2070618047," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
60E 
 The 60E . Did I get that right?
61C 
 The 60E . Did I get that right?
YES 
Okay
I'm sorry but I do not have the schedule for the 60E . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, and 69A.
What can I do for you?
.TAKE. 61C 
 The 61C . Is this correct?
YES 
Alright
Where are you leaving from?
WAL-MART 
 Leaving from WAL-MART . Is this correct?
YES 
Alright
I'm sorry but I do not know where WAL-MART is located. Try using the closest intersection instead.
Where do you wanna leave from?
WEST MIFFLIN WAL-MART 
 Leaving from WAL-MART . Did I get that right?
YEAH 
Okay
 WEST MIFFLIN . Did I get that right?
YES 
Alright
I'm sorry but I do not have the schedule for buses serving WEST MIFFLIN . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.
What can I do for you?
84A 
 The 84A . Is this correct?
YES 
Right
I'm sorry but I do not have the schedule for the 84A . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, and 69A.
What can I do for you?
NEXT 51C 
 The 51C . Is this correct?
YES 
Alright
I'm sorry but I do not have the schedule for the 51C . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, and 69A.
What can I do for you?
THE NEXT 61C 
 The 61C . Is this correct?
YES 
Right
 You want the next bus . Is this correct?
YES 
Okay
Where would you like to leave from?
MCKEESPORT TRANSPORTATION CENTER 
 Leaving from MCKEESPORT TRANSPORTATION CENTER . Did I get that right?
YES 
Alright
Where are you going?
DUQUESNE 
 Going to DUQUESNE . Did I get that right?
YES 
Alright
Just a minute. I'll look that up.
 The next 61C leaves MCKEESPORT TRANSPORTATION CENTER AT BAY NUMBER 3 at 10 31 p.m. and arrives at SECOND STREET AT GRANT at 10 37 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEXT A NEW QUERY 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
.61C .SOUTH. .THERE. ELEVEN O'CLOCK 
 Leaving at 11 p.m. . Is this correct?
YES 
Right
Where do you wanna leave from?
MCKEESPORT TRANSPORTATION CENTER 
 Leaving from MCKEESPORT TRANSPORTATION CENTER . Did I get that right?
YES 
Alright
Where do you want to go?
DUQUESNE 
 Going to DUQUESNE . Is this correct?
YES 
Alright
Just a minute. Let me check that for you.
 There is a 61C leaving MCKEESPORT TRANSPORTATION CENTER AT BAY NUMBER 2 at 11 23 p.m. . It will arrive at SECOND STREET AT GRANT at 11 29 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",1013
2070618048," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
28X 
 The 28X . Did I get that right?
YES 
Okay
Where are you leaving from?
IT 
For example, you can say, THE AIRPORT, DOWNTOWN, or OAKLAND.
ROBINSON 
 Leaving from ROBINSON . Did I get that right?
YES 
Okay
Where do you want to go?
DOWNTOWN 
 Going to DOWNTOWN . Is this correct?
YES 
Alright
When are you going to take that bus?
THE NEXT BUS 
 You want the next bus . Is this correct?
YES 
Alright
Just a minute. I'll look that up.
 The next 28X leaves PARK MANOR BOULEVARD AT IKEA at 10 39 p.m. and arrives at LIBERTY AVENUE AT MARKET at 11 oh 3 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",265
2070618049," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
NORTH SIDE 
 Leaving from NORTH SIDE . Did I get that right?
 If you want to leave from NORTH SIDE say yes or press one, otherwise say no or press three.
NO 
What can I do for you?
 DTMF_FIVE DTMF_FOUR DTMF_FIVE DTMF_EIGHT 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
 DTMF_ONE DTMF_ONE 
(-01): 
Where do you wanna leave from?
.YEAH. .SAID. 
(-01): ",181
2070618050," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
LIVE 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
THE NEXT 28X LEAVING AIRPORT 
 The 28X . Did I get that right?
YES 
Alright
 Leaving from AIRPORT . Did I get that right?
YES 
Okay
 You want the next bus . Is this correct?
YES 
Alright
Where are you going?
59U 
For example, you can say, THE AIRPORT, DOWNTOWN, or OAKLAND.
AIRPORT 
 Going to AIRPORT . Is this correct?
 DTMF_ONE 
Alright
Just a minute. I'll look that up.
AIRPORT and AIRPORT are both the same stop. Please provide a different start or end point.
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
 DTMF_A 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
I'D LIKE TO GO .FROM. .REPEAT. AIRPORT TO CARNEGIE MELLON 
 Leaving from AIRPORT . Is this correct?
YES 
Okay
 Going to CARNEGIE MELLON . Is this correct?
YES 
 Going to CARNEGIE MELLON . Did I get that right?
YES 
Right
When would you like to travel?
TONIGHT 
At what time do you wanna travel?
ONE 
 Leaving at 1 a.m. . Did I get that right?
I'M LEAVING AT FIVE 
 Leaving at 1 a.m. . Did I get that right?
NO 
 Leaving at 5 a.m. . Did I get that right?
NO 
At what time do you want to travel?
I'M LEAVING AT FIVE TEN 
 Leaving at 5 a.m. . Did I get that right?
FIFTY 
 Leaving at 5 a.m. . Is this correct?
NO 
At what time do you want to travel?
TEN FIFTEEN P M 
 Leaving at 10 15 p.m. . Did I get that right?
THE 
 Leaving at 10 15 p.m. . Did I get that right?
NO 
At what time do you wanna travel?
LEAVING AT EIGHT 
 Leaving at 8 a.m. . Is this correct?
NO 
At what time would you like to travel?
.HELLO. .SORRY. FIVE 
 Leaving at 5 a.m. . Did I get that right?
NO 
At what time do you want to travel?
.THE. LEAVING AT TEN FORTY FIVE 
 Leaving at 10 45 p.m. . Is this correct?
YES 
Right
Just a minute. I'll look that up.
YES 
 There is a 28X leaving THE AIRPORT at 10 48 p.m. . It will arrive at FORBES AVENUE AT MOREWOOD FS at 11 42 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",776
2070618052," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
59U 
 The 59U . Is this correct?
YES 
Right
Where do you wanna leave from?
OAKLAND 
 Leaving from OAKLAND . Is this correct?
YES 
Okay
Where do you wanna go?
.FROM. .OUT. 
For example, you can say, FORBES AND ATWOOD, THE WATERFRONT, or CENTURY THREE MALL.
THE WATERFRONT 
 Going to THE WATERFRONT . Is this correct?
HELLO 
 If you want to go to THE WATERFRONT say yes or press one, otherwise say no or press three.
YES 
Alright
When do you wanna travel?
 DTMF_ONE 
When do you want to travel?
NOW 
 You want the next bus . Is this correct?
YES 
Okay
Just a minute. Let me check that for you.
 The next 59U leaves FORBES AVENUE AT BIGELOW SCHENLEY DRIVE at 11 31 p.m. and arrives at WATERFRONT DRIVE AT LOEW'S THEATRE at 11 56 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
.I. NEW QUERY 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
I .AM. QUERY 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
THE ONE 
 Leaving at 1 a.m. . Did I get that right?
NO 
What can I do for you?
64A 
 The 64A . Is this correct?
YES 
Alright
Where would you like to leave from?
FORBES AND CRAIG 
 Leaving from FORBES AND CRAIG . Is this correct?
NO 
Where do you want to leave from?
FORBES AND MURRAY 
 Leaving from FORBES AND MURRAY . Did I get that right?
YES 
Right
Where do you want to go?
.WHAT. CORRECT 
For example, you can say, THE WATERFRONT, FORBES AND MURRAY, or EAST LIBERTY.
WATERWORKS MALL 
 WATERWORKS MALL . Is this correct?
NO 
Where do you want to go?
WATERFRONT 
 Going to WATERFRONT . Is this correct?
YES 
Alright
When would you like to travel?
NOW 
 You want the next bus . Is this correct?
YES 
Okay
Just a minute. Let me check that for you.
I'm sorry, but the 64A does not run between FORBES AND MURRAY and WATERFRONT .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
64A 
 The 64A . Is this correct?
YES 
Okay
Where do you wanna leave from?
FORBES AND CRAIG 
 Leaving from FORBES AND CRAIG . Did I get that right?
NO 
Where would you like to leave from?
FORBES AND MURRAY 
 Leaving from FORBES AND MURRAY . Is this correct?
YES 
Okay
Where do you wanna go?
.THIRTY. .ANY. .DON'T. WANT 
For example, you can say, THE WATERFRONT, FORBES AND MURRAY, or EAST LIBERTY.
HAZELWOOD AND MURRAY 
 Going to HAZELWOOD AND MURRAY . Is this correct?
YES 
Alright
When would you like to travel?
NOW 
 I think you want the next bus . Am I right?
YES 
Right
Just a minute. Let me check that for you.
I'm sorry, but the 64A does not run between FORBES AND MURRAY and HAZELWOOD AND MURRAY .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",966
2070618053," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
84C 
 The 84C . Did I get that right?
YES 
Alright
I'm sorry but I do not have the schedule for the 84C . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, and 69A.
What can I do for you?
HELLO 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
(-01): 
Where are you leaving from?
MOUNT OLIVER 
 Leaving from MOUNT OLIVER . Is this correct?
YES 
Right
Where do you want to go?
OAKLAND 
 Going to OAKLAND . Is this correct?
YES 
Right
When are you going to take that bus?
TEN O'CLOCK A M MORNING 
At what time would you like to travel?
TEN A M 
 Leaving at 10 a.m. . Did I get that right?
YES 
Alright
Hold on. I'll look that up.
I'm sorry, I don't know any routes that go from MOUNT OLIVER to OAKLAND .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
FOUR A 
 Leaving at 4 a.m. . Did I get that right?
THE 
 If you want to leave at 4 a.m. say yes or press one, otherwise say no or press three.
 DTMF_THREE 
What can I do for you?
54C 
 The 54C . Is this correct?
YES 
Alright
Where are you leaving from?
SOUTH HILLS JUNCTION 
 Leaving from SOUTH HILLS JUNCTION . Is this correct?
YES 
Right
Where do you wanna go?
OAKLAND 
 Going to OAKLAND . Is this correct?
NO 
What is your destination?
OAKLAND 
 Going to OAKLAND . Is this correct?
YES 
Okay
When do you wanna travel?
A M 
At what time do you wanna travel?
ONE 
 Leaving at 1 a.m. . Did I get that right?
YEAH 
Alright
Hold on. Let me check that for you.
I'm sorry, but there is no 54C between SOUTH HILLS JUNCTION and OAKLAND at that time.
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
54C 
 The 54C . Is this correct?
NO 
What can I do for you?
GREENFIELD AT FRANK 
 Leaving from GREENFIELD AT FRANK . Did I get that right?
YEAH 
Right
Where do you wanna go?
OAKLAND 
 Going to OAKLAND . Did I get that right?
YES 
Right
When would you like to travel?
SEVEN A M 
 Leaving at 7 a.m. . Did I get that right?
YES 
Alright
Hold on. Let me check that for you.
I'm sorry, I don't know any routes that go from GREENFIELD AT FRANK to OAKLAND .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
64A 
 The 64A . Is this correct?
YES 
Right
Where would you like to leave from?
YEAH 
For example, you can say, THE WATERFRONT, FORBES AND MURRAY, or EAST LIBERTY.
NEW QUERY 
Are you sure you want to start over?
YES 
Okay, let's start from the beginning.
What can I do for you?
54C 
 The 54C . Did I get that right?
NO 
What can I do for you?
GOING TO OAKLAND 
 Going to OAKLAND . Is this correct?
YES 
Alright
Where would you like to leave from?
5A 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
AMANDA STREET 
 Leaving from AMANDA STREET . Did I get that right?
NO 
Where do you want to leave from?
MOUNT OLIVER 
 Leaving from MOUNT OLIVER . Is this correct?
YES 
Alright
When are you going to take that bus?
P M 
At what time do you wanna travel?
A M 
At what time would you like to travel?
A M 
At what time do you wanna travel?
SEVEN A M 
 Leaving at 7 a.m. . Is this correct?
YES 
Alright
Hold on. Let me check that for you.
I'm sorry, I don't know any routes that go from MOUNT OLIVER to OAKLAND .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",1146
2070618054," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
YES 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
WHEN IS THE NEXT 54C AT CENTER AND CRAIG 
 The 54C . Did I get that right?
YES 
Okay
 Leaving from CRAIG . Is this correct?
FROM CENTER AND CRAIG 
 Leaving from CRAIG . Did I get that right?
YES 
Okay
 I think you want the next bus . Am I right?
YES 
Okay
Where are you going?
TO THE NORTH SIDE 
 Going to THE NORTH SIDE . Did I get that right?
YES 
Okay
I'm sorry but I do not know where THE NORTH SIDE is located. Try using the closest intersection instead.
Where are you going?
ALLEGHENY CENTER MALL 
 Going to ALLEGHENY CENTER MALL . Is this correct?
YES 
Alright
Hold on. I'll look that up.
 The next 54C leaves CRAIG STREET AT WINTHROP BLIND ASSOCIATION at 11 53 p.m. and arrives at ALLEGHENY SQUARE WEST AT STOP NUMBER 2 at 12 22 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",352
2070618055," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
THE 61A LEAVE LAWRENCEVILLE 
 The 61A . Did I get that right?
NO 
 Leaving from LAWRENCEVILLE . Is this correct?
61C 
 Leaving from LAWRENCEVILLE . Did I get that right?
NO 
 The 61C . Did I get that right?
NO 
What can I do for you?
61C 
 The 61C . Is this correct?
YES 
Okay
Where are you leaving from?
DOWNTOWN 
 Leaving from DOWNTOWN . Is this correct?
YES 
Okay
Where do you want to go?
HOMESTEAD 
 Going to HOMESTEAD . Is this correct?
YES 
Right
When would you like to travel?
 DTMF_ONE 
When are you going to take that bus?
ELEVEN P M 
 Leaving at 11 p.m. . Is this correct?
YES 
Alright
Hold on. I'll look that up.
 There is a 61C leaving STANWIX STREET AT FORBES at 11 30 p.m. . It will arrive at EIGHTH AVENUE AT ANN at 12 oh 8 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
.WHEN. AT 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
 There is a 61C leaving STANWIX STREET AT FORBES at 12 15 a.m. . It will arrive at EIGHTH AVENUE AT ANN at 12 48 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
THE 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
GOODBYE 
Thank you for using the cmu Let's Go Bus Information System. Goodbye.",581
2070618056," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
SIXTY ONE C FROM THE .CITY. FOR 
 Leaving at 1 a.m. . Did I get that right?
NO 61C 
 The 61C . Did I get that right?
YES 
Okay
Where do you want to leave from?
DOWNTOWN 
 Leaving from DOWNTOWN . Is this correct?
HOMESTEAD 
 Leaving from DOWNTOWN . Did I get that right?
YES 
Right
Where are you going?
HOMESTEAD 
 Going to HOMESTEAD . Is this correct?
 If you want to go to HOMESTEAD say yes or press one, otherwise say no or press three.
YES 
Right
When do you want to travel?
.ELEVEN. THE SEVEN 
 Leaving at 7 a.m. . Did I get that right?
NO 
When would you like to travel?
.HIT. .THAT. NINETEEN .IN. .THE. P M 
At what time do you wanna travel?
THE ELEVEN P M ALL 
 Leaving at 11 p.m. . Is this correct?
YES 
Right
Hold on. I'll look that up.
 There is a 61C leaving STANWIX STREET AT FORBES at 11 30 p.m. . It will arrive at EIGHTH AVENUE AT ANN at 12 oh 8 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
 There is a 61C leaving STANWIX STREET AT FORBES at 12 15 a.m. . It will arrive at EIGHTH AVENUE AT ANN at 12 48 a.m. .",436
2070618057," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
61C 
 The 61C . Is this correct?
YES 
Alright
Where do you wanna leave from?
.DOWNTOWN GET THAT 
For example, you can say, MCKEESPORT, MURRAY AND HAZELWOOD, or DOWNTOWN.
CARNEGIE MELLON 
 Leaving from CARNEGIE MELLON . Did I get that right?
YES 
Right
Where do you wanna go?
RANKIN 
 Going to RANKIN . Is this correct?
CARSON STREET 
 Going to RANKIN . Is this correct?
 If you want to go to RANKIN say yes or press one, otherwise say no or press three.
YES 
Alright
When are you going to take that bus?
ELEVEN A M 
 Leaving at 11 a.m. . Did I get that right?
YES 
Okay
Hold on. I'll look that up.
I'm sorry, but the 61C does not go between CARNEGIE MELLON and RANKIN .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
OAKLAND 
You can say start a new query, or goodbye.
.LIKE. .THE. .FORTY. 
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
OAKLAND 
You can say start a new query, or goodbye.",337
2070618058," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
HELP 
 I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
What bus schedule information are you looking for?
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
WHEN IS THE NEXT 61B FROM DOWNTOWN TO MCKEESPORT 
 The 61B . Is this correct?
YES .61A BE 
Right
 Leaving from DOWNTOWN . Did I get that right?
YES 
Alright
 Going to MCKEESPORT . Did I get that right?
YES 
Alright
 You want the next bus . Is this correct?
YES 
Alright
Just a minute. Let me check that for you.
I'm sorry, but the 61B does not go between DOWNTOWN and MCKEESPORT .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
I WANNA KNOW WHEN THE NEXT .61C .FROM. .NEXT. FROM DOWNTOWN TO .MCKEESPORT EIGHT 
 Leaving from DOWNTOWN . Is this correct?
YES 
Okay
 Leaving at 8 a.m. . Did I get that right?
NO .LEAVING. NOW 
 You want the next bus . Is this correct?
YES 
Okay
Where do you want to go?
MCKEESPORT 
 Going to MCKEESPORT . Is this correct?
YES 
Right
Hold on. Let me check that for you.
 The next 61C leaves STANWIX STREET AT FORBES at 12 15 a.m. and arrives at MCKEESPORT TRANSPORTATION CENTER AT BAY NUMBER 3 at 1 14 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN .IS. .YEAH. .WHEN. .NEXT. .NOW. .WHEN. .O'CLOCK. IN DOWNTOWN 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
 There is a 61C leaving STANWIX STREET AT FORBES at 1 a.m. . It will arrive at MCKEESPORT TRANSPORTATION CENTER AT BAY NUMBER 3 at 1 59 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",770
2070618059," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.",26
2070619000," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
.79A .ONE. .28X .BUSES. .LET'S. AIRPORT 
 Leaving from AIRPORT . Is this correct?
YES 
Okay
Where do you want to go?
OAKLAND 
 Going to OAKLAND . Is this correct?
YES 
Right
When are you going to take that bus?
NOW 
 I think you want the next bus . Am I right?
YES 
Right
Just a minute. Let me check that for you.
I'm sorry, but there is no bus that goes between AIRPORT and OAKLAND for the rest of the day.
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",180
2070619001," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
SCHEDULE 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
FOURTH STREET 
 Leaving from FOURTH STREET . Did I get that right?
NO 54C 
 The 54C . Is this correct?
YES 
Alright
Where do you want to leave from?
TWENTY SECOND STREET MCKEESPORT 
 Leaving from MCKEESPORT . Did I get that right?
NO 
 Leaving from TWENTY SECOND STREET . Is this correct?
YES 
Alright
Where are you going?
POLISH HILL 
 Going to POLISH HILL . Is this correct?
NO 
Where do you want to go?
MORROWFIELD 
 Going to MORROWFIELD . Did I get that right?
BLOOMFIELD 
 Going to MORROWFIELD . Did I get that right?
NO 
 Going to BLOOMFIELD . Is this correct?
YES 
Right
When do you wanna travel?
NOW 
 I think you want the next bus . Am I right?
YES 
Right
Hold on. I'll look that up.
 The next 54C leaves EAST CARSON STREET AT TWENTY SECOND at 12 44 a.m. and arrives at MAIN STREET AT PENN at 1 oh 4 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",381
2070619002," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
500 
 The 500 . Did I get that right?
YES 
Right
I'm sorry but I do not have the schedule for the 500 . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, and 69A.",118
2070619003," Welcome to the CMU Let's Go bus information system.
 To get help at any time, just say Help or press zero.
What can I do for you?
61A LEAVING 
 The 61A . Is this correct?
YES 
Right
Where would you like to leave from?
FORBES AND WIGHTMAN 
 Leaving from FORBES AND WIGHTMAN . Is this correct?
YES 
Right
What is your destination?
OAKLAND 
 Going to OAKLAND . Did I get that right?
YES 
Right
When would you like to travel?
FIVE A M 
 Leaving at 5 a.m. . Did I get that right?
YES 
Okay
Just a minute. I'll look that up.
 There is a 61A leaving FORBES AVENUE AT WIGHTMAN at 5 10 a.m. . It will arrive at FIFTH AVENUE AT BIGELOW PITT at 5 18 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",256
